"school_name";"koreaS_code";"school_code"
"병곡중학교";"R10";8901038
"병곡초등학교";"R10";8901023
"복주여자중학교";"R10";8791084
"복주초등학교";"R10";8791052
"봉계초등학교";"R10";8781064
"봉곡중학교";"R10";8801143
"봉성초등학교";"R10";8961031
"봉양중학교";"R10";8871051
"봉현초등학교";"R10";8811038
"봉화고등학교";"R10";8750097
"봉화중학교";"R10";8961050
"봉화초등학교";"R10";8961032
"봉황초등학교";"R10";8851068
"부계중학교";"R10";8861028
"부계초등학교";"R10";8861020
"부구중학교";"R10";8971047
"부구초등학교";"R10";8971029
"부남초등학교";"R10";8881016
"부림초등학교";"R10";8851069
"부석중학교";"R10";8811055
"부석초등학교";"R10";8811039
"북삼고등학교";"R10";8750581
"북삼중학교";"R10";8941062
"북삼초등학교";"R10";8941047
"북안초등학교";"R10";8821038
"북후중학교";"R10";8791085
"북후초등학교";"R10";8791053
"불국사초등학교";"R10";8771082
"불국중학교";"R10";8771119
"비산초등학교";"R10";8801106
"비안초등학교";"R10";8871068
"사곡고등학교";"R10";8750487
"사동고등학교";"R10";8750654
"사동중학교";"R10";8851089
"사동초등학교";"R10";8851070
"사방초등학교";"R10";8771083
"사벌초등학교";"R10";8831052
"산내중학교";"R10";8771120
"산대초등학교";"R10";8771084
"산동중학교";"R10";8801144
"산동중학교";"R10";8821067
"산동초등학교";"R10";8801107
"산북중학교";"R10";8841059
"산북초등학교";"R10";8841040
"산양중학교";"R10";8841060
"산양초등학교";"R10";8841041
"산자연중학교";"R10";8821074
"삼근초등학교";"R10";8971031
"삼성생활예술고등학교";"R10";8750536
"삼성중학교";"R10";8871059
"삼성현중학교";"R10";8851090
"삼성현초등학교";"R10";8851122
"상대초등학교";"R10";8761129
"상도중학교";"R10";8761188
"상리초등학교";"R10";8951019
"상모고등학교";"R10";8750486
"상모중학교";"R10";8801145
"상모초등학교";"R10";8801108
"상산전자고등학교";"R10";8750544
"상산초등학교";"R10";8831053
"상영초등학교";"R10";8831054
"상운초등학교";"R10";8961033
"상주고등학교";"R10";8750174
"상주공업고등학교";"R10";8750315
"상주남부초등학교";"R10";8831055
"상주동부초등학교";"R10";8831056
"상주여자고등학교";"R10";8750104
"상주여자중학교";"R10";8831086
"상주중앙초등학교";"R10";8831057
"상주중학교";"R10";8831087
"상주초등학교";"R10";8831058
"상지여자상업고등학교";"R10";8750728
"상지여자중학교";"R10";8831095
"상희학교";"R10";8750357
"서라벌여자중학교";"R10";8771121
"서라벌초등학교";"R10";8771085
"서벽초등학교";"R10";8961034
"서선초등학교";"R10";8791054
"서포중학교";"R10";8761239
"서후초등학교";"R10";8791055
"석계초등학교";"R10";8771086
"석보중학교";"R10";8891022
"석보초등학교";"R10";8891014
"석적고등학교";"R10";8750637
"석적중학교";"R10";8941078
"석적초등학교";"R10";8941048
"석전중학교";"R10";8941063
"석포중학교";"R10";8961052
"석포초등학교";"R10";8961035
"선남초등학교";"R10";8931028
"선덕여자고등학교";"R10";8750449
"선덕여자중학교";"R10";8771133
"선산고등학교";"R10";8750105
"선산중학교";"R10";8801147
"선산초등학교";"R10";8801109
"선주고등학교";"R10";8750519
"선주중학교";"R10";8801148
"선주초등학교";"R10";8801110
"선화여자고등학교";"R10";8750176
"성남여자중학교";"R10";8821068
"성동초등학교";"R10";8831059
"성산중학교";"R10";8921030
"성산초등학교";"R10";8921023
"성신여자중학교";"R10";8831096
"성암초등학교";"R10";8851071
"성의고등학교";"R10";8750450
"성의여자고등학교";"R10";8750451
"성의여자중학교";"R10";8781090
"성의중학교";"R10";8781091
"성주고등학교";"R10";8750177
"성주여자고등학교";"R10";8750465
"성주여자중학교";"R10";8931045
"성주중앙초등학교";"R10";8931029
"성주중학교";"R10";8931041
"성주초등학교";"R10";8931030
"성창여자고등학교";"R10";8750178
"성희여자고등학교";"R10";8750179
"세명고등학교";"R10";8750180
"세화고등학교";"R10";8750541
"소수중학교";"R10";8811056
"소천중학교";"R10";8961053
"소천초등학교";"R10";8961036
"송도중학교";"R10";8761189
"송라중학교";"R10";8761190
"송라초등학교";"R10";8761130
"송림초등학교";"R10";8761131
"송원초등학교";"R10";8861023
"송정여자중학교";"R10";8801149
"송정초등학교";"R10";8801111
"송천초등학교";"R10";8791056
"수륜중학교";"R10";8931046
"수륜초등학교";"R10";8931031
"수비고등학교";"R10";8750107
"수비중학교";"R10";8891023
"수비초등학교";"R10";8891015
"순심고등학교";"R10";8750182
"순심여자고등학교";"R10";8750183
"순심여자중학교";"R10";8941069
"순심중학교";"R10";8941070
"순흥초등학교";"R10";8811040
"숭산초등학교";"R10";8941049
"신광중학교";"R10";8761191
"신광초등학교";"R10";8761132
"신기초등학교";"R10";8801112
"신기초등학교";"R10";8841042
"신녕중학교";"R10";8821057
"신녕초등학교";"R10";8821039
"신동중학교";"R10";8941064
"신동초등학교";"R10";8941050
"신라고등학교";"R10";8750184
"신라공업고등학교";"R10";8750323
"신라중학교";"R10";8771122
"신라초등학교";"R10";8771087
"신상중학교";"R10";8851091
"신성초등학교";"R10";8791057
"신흥중학교";"R10";8761192
"신흥초등학교";"R10";8761133
"쌍림중학교";"R10";8921031
"쌍림초등학교";"R10";8921024
"아천초등학교";"R10";8781066
"아포중학교";"R10";8781084
"아포초등학교";"R10";8781067
"아화중학교";"R10";8771123
"아화초등학교";"R10";8771088
"안강여자중학교";"R10";8771134
"안강전자고등학교";"R10";8750453
"안강제일초등학교";"R10";8771090
"안강중학교";"R10";8771124
"안강초등학교";"R10";8771091
"안계고등학교";"R10";8750467
"안계중학교";"R10";8871053
"안계초등학교";"R10";8871036
"안덕중학교";"R10";8881024
"안덕초등학교";"R10";8881017
"안동강남초등학교";"R10";8791058
"안동고등학교";"R10";8750113
"안동고등학교부설방송통신고등학교";"R10";8750615
"안동동부초등학교";"R10";8791059
"안동서부초등학교";"R10";8791060
"안동송현초등학교";"R10";8791061
"안동여자고등학교";"R10";8750114
"안동여자중학교";"R10";8791086
"안동영명학교";"R10";8750360
"안동영호초등학교";"R10";8791062
"안동용상초등학교";"R10";8791063
"안동중앙고등학교";"R10";8750186
"안동중학교";"R10";8791087
"안동진명학교";"R10";8750359
"안동초등학교";"R10";8791064
"안정초등학교";"R10";8811041
"안평초등학교";"R10";8871037
"압량중학교";"R10";8851135
"야은초등학교";"R10";8801113
"약동초등학교";"R10";8941051
"약목고등학교";"R10";8750115
"약목중학교";"R10";8941065
"약목초등학교";"R10";8941052
"양남중학교";"R10";8771125
"양남초등학교";"R10";8771092
"양덕중학교";"R10";8761259
"양동초등학교";"R10";8771093
"양북중학교";"R10";8771126
"양북초등학교";"R10";8771094
"양서초등학교";"R10";8761258
"양포초등학교";"R10";8801114
"양포초등학교";"R10";8761134
"양학중학교";"R10";8761193
"양학초등학교";"R10";8761135
"어모중학교";"R10";8781085
"연안초등학교";"R10";8771095
"연일초등학교";"R10";8761136
"연일형산초등학교";"R10";8761137
"영가초등학교";"R10";8791065
"영광고등학교";"R10";8750188
"영광여자고등학교";"R10";8750189
"영광여자중학교";"R10";8811063
"영광중학교";"R10";8811064
"영남삼육고등학교";"R10";8750190
"영남삼육중학교";"R10";8851138
"영남초등학교";"R10";8791066
"영덕고등학교";"R10";8750546
"영덕야성초등학교";"R10";8901044
"영덕여자고등학교";"R10";8750191
"영덕여자중학교";"R10";8901043
"영덕중학교";"R10";8901039
"영동고등학교";"R10";8750192
"영동중학교";"R10";8821069
"영순초등학교";"R10";8841043
"영안중학교";"R10";8821058
"영양고등학교";"R10";8750117
"영양여자고등학교";"R10";8750325
"영양여자중학교";"R10";8891026
"영양중앙초등학교";"R10";8891016
"영양중학교";"R10";8891024
"영양초등학교";"R10";8891017
"영일고등학교";"R10";8750480
"영일중학교";"R10";8761207
"영일초등학교";"R10";8811042
"영주가흥초등학교";"R10";8811067
"영주고등학교";"R10";8750196
"영주남부초등학교";"R10";8811043
"영주동부초등학교";"R10";8811044
"영주동산고등학교";"R10";8750543
"영주서부초등학교";"R10";8811045
"영주여자고등학교";"R10";8750118
"영주여자중학교";"R10";8811057
"영주제일고등학교";"R10";8750456
"영주중앙초등학교";"R10";8811046
"영주중학교";"R10";8811058
"영주초등학교";"R10";8811047
"영지초등학교";"R10";8771096
"영천고등학교";"R10";8750119
"영천동부초등학교";"R10";8821041
"영천성남여자고등학교";"R10";8750525
"영천여자고등학교";"R10";8750120
"영천여자중학교";"R10";8821060
"영천전자고등학교";"R10";8750476
"영천중앙초등학교";"R10";8821042
"영천중학교";"R10";8821061
"영천초등학교";"R10";8821043
"영해고등학교";"R10";8750121
"영해중학교";"R10";8901040
"영해초등학교";"R10";8901026
"영화초등학교";"R10";8821045
"예일메디텍고등학교";"R10";8750768
"예천남부초등학교";"R10";8951020
"예천동부초등학교";"R10";8951021
"예천여자고등학교";"R10";8750122
"예천여자중학교";"R10";8951030
"예천중학교";"R10";8951031
"예천초등학교";"R10";8951022
"오상고등학교";"R10";8750198
"오상중학교";"R10";8801161
"오천고등학교";"R10";8750468
"오천중학교";"R10";8761208
"오천초등학교";"R10";8761138
"오태중학교";"R10";8801150
"오태초등학교";"R10";8801116
"옥계동부중학교";"R10";8801151
"옥계동부초등학교";"R10";8801117
"옥계중학교";"R10";8801152
"옥계초등학교";"R10";8801118
"옥곡초등학교";"R10";8851073
"옥대초등학교";"R10";8811048
"옥산중학교";"R10";8871055
"옥산초등학교";"R10";8771097
"옥산초등학교";"R10";8831060
"옥성초등학교";"R10";8801119
"옥전초등학교";"R10";8871038
"온정중학교";"R10";8971048
"온정초등학교";"R10";8971032
"온혜초등학교";"R10";8791067
"와룡초등학교";"R10";8791068
"와촌초등학교";"R10";8851074
"왜관동부초등학교";"R10";8941053
"왜관중앙초등학교";"R10";8941054
"왜관중학교";"R10";8941066
"왜관초등학교";"R10";8941055
"외남초등학교";"R10";8831061
"외동중학교";"R10";8771127
"외서초등학교";"R10";8831062
"용강초등학교";"R10";8771098
"용궁중학교";"R10";8951032
"용궁초등학교";"R10";8951023
"용문중학교";"R10";8951033
"용문초등학교";"R10";8951024
"용성중학교";"R10";8851092
"용성초등학교";"R10";8851075
"용암중학교";"R10";8931042
"용암초등학교";"R10";8931032
"용운중학교";"R10";8831097
"용황초등학교";"R10";8771099
"용흥초등학교";"R10";8841044
"용흥초등학교";"R10";8761139
"우곡중학교";"R10";8921032
"우곡초등학교";"R10";8921026
"우보초등학교";"R10";8861024
"우석여자고등학교";"R10";8750589
"운곡초등학교";"R10";8781113
"운남중학교";"R10";8781116
"운수초등학교";"R10";8921027
"울릉고등학교";"R10";8750587
"울릉중학교";"R10";8981025
"울릉초등학교";"R10";8981013
"울진고등학교";"R10";8750419
"울진남부초등학교";"R10";8971033
"울진중학교";"R10";8971049
"울진초등학교";"R10";8971034
"웅부중학교";"R10";8791108
"원남초등학교";"R10";8801120
"원호초등학교";"R10";8801121
"원황초등학교";"R10";8901027
"월곡초등학교";"R10";8791069
"월성중학교";"R10";8771135
"월성초등학교";"R10";8771100
"월송초등학교";"R10";8971035
"월포초등학교";"R10";8761140
"월항초등학교";"R10";8931033
"위량초등학교";"R10";8781070
"유강중학교";"R10";8761195
"유강초등학교";"R10";8761141
"유림초등학교";"R10";8771101
"유성여자고등학교";"R10";8750201
"유천초등학교";"R10";8951025
"유천초등학교";"R10";8911032
"율곡고등학교";"R10";8750656
"율곡중학교";"R10";8781100
"율곡초등학교";"R10";8781098
"은척중학교";"R10";8831088
"은척초등학교";"R10";8831063
"은풍중학교";"R10";8951037
"은풍초등학교";"R10";8951026
"의곡초등학교";"R10";8771102
"의성고등학교";"R10";8750202
"의성남부초등학교";"R10";8871039
"의성북부초등학교";"R10";8871040
"의성여자고등학교";"R10";8750124
"의성여자중학교";"R10";8871056
"의성유니텍고등학교";"R10";8750766
"의성중학교";"R10";8871057
"의성초등학교";"R10";8871041
"의흥중학교";"R10";8861030
"의흥초등학교";"R10";8861025
"이동초등학교";"R10";8761142
"이산초등학교";"R10";8811049
"이서고등학교";"R10";8750203
"이서중학교";"R10";8911043
"이서초등학교";"R10";8911033
"이안초등학교";"R10";8831064
"이전초등학교";"R10";8881018
"인덕초등학교";"R10";8761143
"인동고등학교";"R10";8750473
"인동중학교";"R10";8801153
"인동초등학교";"R10";8801122
"인의초등학교";"R10";8801123
"인평중학교";"R10";8941067
